tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
340170	Spathaspora passalidarum	Spathaspora	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta	Eukaryota			
1470261	Streptomyces panaciradicis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
643262	Winogradskyella lutea	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
29539	Thermoleophilum album	Thermoleophilum	Thermoleophilaceae	Thermoleophilales	Thermoleophilia	Actinomycetota	Terrabacteria group	Bacteria			
480813	Tatumella saanichensis	Tatumella	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
3107971	Atlanticothrix testacea	Atlanticothrix	Nostocaceae	Nostocales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
1236046	Mesotoga infera	Mesotoga	Kosmotogaceae	Kosmotogales	Thermotogae	Thermotogota		Bacteria			
332158	Larkinella insperata	Larkinella	Spirosomataceae	Cytophagales	Cytophagia	Bacteroidota	FCB group	Bacteria			
623146	Alternaria limaciformis	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
652787	Mucilaginibacter mallensis	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
2021314	Fictibacillus aquaticus	Fictibacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1602943	Vreelandella lutescens	Vreelandella	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1336	Streptococcus equi	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			Streptococcus dysgalactiae group
1476583	Deinococcus phoenicis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcota	Terrabacteria group	Bacteria			
1954	Streptomyces brasiliensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
430676	Allochromatium phaeobacterium	Allochromatium	Chromatiaceae	Chromatiales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2784339	Nocardioides acrostichi	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2528004	Novipirellula galeiformis	Novipirellula	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetota	PVC group	Bacteria			
335975	Sulfitobacter litoralis	Sulfitobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1782	Mycolicibacter nonchromogenicus	Mycolicibacter	Mycobacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1888912	Primorskyibacter aestuariivivens	Primorskyibacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1194167	Alloalcanivorax gelatiniphagus	Alloalcanivorax	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2576071	Phragmitibacter flavus	Phragmitibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiia	Verrucomicrobiota	PVC group	Bacteria			
2500548	Acetobacter oryzoeni	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota		Bacteria			
146786	Thermosynechococcus vestitus	Thermosynechococcus	Thermosynechococcaceae	Acaryochloridales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
1444977	Marinibactrum halimedae	Marinibactrum	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota		Bacteria			
510955	Kaistella solincola	Kaistella	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
1542731	Niastella gongjuensis	Niastella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	FCB group	Bacteria			
586413	Oceanobacillus manasiensis	Oceanobacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
122202	Gordonia jacobaea	Gordonia	Gordoniaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1977869	Vagococcus vulneris	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
66864	Ammoniphilus oxalivorans	Ammoniphilus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
2086371	Neosetophoma shoemakeri	Neosetophoma	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
161354	Planomonospora alba	Planomonospora	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
163603	Actinomadura latina	Actinomadura	Thermomonosporaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
285556	Streptomyces atrovirens	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2720868	Aspergillus atacamensis	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota			
1125752	Lipomyces yarrowii	Lipomyces	Lipomycetaceae	Lipomycetales	Lipomycetes	Ascomycota	Opisthokonta	Eukaryota			
1682723	Streptomyces caldifontis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1778590	Pseudoclavibacter endophyticus	Pseudoclavibacter	Microbacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
935211	Simplicillium cylindrosporum	Simplicillium	Cordycipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
29344	Caloramator fervidus	Caloramator	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
429340	Paenibacillus siamensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
2697263	Khaleijomyces umikazeanus	Khaleijomyces	Juncigenaceae	Torpedosporales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
252394	Actinoalloteichus spitiensis	Actinoalloteichus	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1510573	Rahnella bruchi	Rahnella	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2789740	Pedobacter endophyticus	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
1034471	Xenorhabdus ishibashii	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
238964	Nocardia xishanensis	Nocardia	Nocardiaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1450165	Aggregicoccus edonensis	Aggregicoccus	Myxococcaceae	Myxococcales	Myxococcia	Myxococcota		Bacteria			
882211	Pseudomonas deceptionensis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1465757	Peptoniphilus senegalensis	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Bacillota	Terrabacteria group	Bacteria			
2799638	Tenebrionibacter intestinalis	Tenebrionibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1752078	Pedobacter humicola	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
2003188	Parolsenella catena	Parolsenella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinomycetota	Terrabacteria group	Bacteria			
221028	Paenibacillus favisporus	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
686429	Gordonia humi	Gordonia	Gordoniaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1323990	Spodiobacter cordis	Spodiobacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
2082564	Zanclospora novae-zelandiae	Zanclospora	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
907340	Cyberlindnera saturnus	Cyberlindnera	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta	Eukaryota			
930	Acidithiobacillus thiooxidans	Acidithiobacillus	Acidithiobacillaceae	Acidithiobacillales	Acidithiobacillia	Pseudomonadota		Bacteria			
103731	Saccharothrix espanaensis	Saccharothrix	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1812349	Mucilaginibacter phyllosphaerae	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
1465490	Parafilimonas terrae	Parafilimonas	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	FCB group	Bacteria			
67280	Streptomyces bobili	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
862126	Mucilaginibacter ginsenosidivorax	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
34060	Moraxella caviae	Moraxella	Moraxellaceae	Moraxellales	Gammaproteobacteria	Pseudomonadota		Bacteria			
993689	Metallibacterium scheffleri	Metallibacterium	Rhodanobacteraceae	Lysobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
582675	Methylobacterium gossipiicola	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1081040	Microbacterium murale	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
140	Borrelia hermsii	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetota		Bacteria			
28049	Acidothermus cellulolyticus	Acidothermus	Acidothermaceae	Acidothermales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
150033	Enterococcus ratti	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
266762	Porphyromonas gingivicanis	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria			
146827	Corynebacterium simulans	Corynebacterium	Corynebacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1289956	Apiorhynchostoma curreyi	Apiorhynchostoma	Boliniaceae	Boliniales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
1739104	Ambrosiella grosmanniae	Ambrosiella	Ceratocystidaceae	Microascales	Sordariomycetes	Ascomycota	Opisthokonta	Eukaryota			
240166	Desulfurobacterium pacificum	Desulfurobacterium	Desulfurobacteriaceae	Desulfurobacteriales	Aquificia	Aquificota		Bacteria			
1429073	Micromonospora sediminis	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
110101	Laceyella putida	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1195759	Colwellia aquaemaris	Colwellia	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1280375	Humibacter antri	Humibacter	Microbacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1211806	Novosphingobium kunmingense	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota		Bacteria			
376807	Amylolactobacillus amylotrophicus	Amylolactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1455569	Flavobacterium procerum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
2849499	Citreicoccus inhibens	Citreicoccus	Myxococcaceae	Myxococcales	Myxococcia	Myxococcota		Bacteria			
2171622	Blastococcus litoris	Blastococcus	Geodermatophilaceae	Geodermatophilales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1562698	Desulfurella amilsii	Desulfurella	Desulfurellaceae	Desulfurellales	Desulfurellia	Campylobacterota		Bacteria			
101093	Poitrasia circinans	Poitrasia	Choanephoraceae	Mucorales	Mucoromycetes	Mucoromycota	Opisthokonta	Eukaryota			
2749991	Nocardia gipuzkoensis	Nocardia	Nocardiaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
545121	Streptomyces atriruber	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1689304	Gorbachella massiliensis	Gorbachella	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
2576036	Nocardioides dongxiaopingii	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
3053849	Pseudocoleophoma guizhouensis	Pseudocoleophoma	Dictyosporiaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
1591090	Acinetobacter plantarum	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1807133	Natronospira proteinivora	Natronospira	Natronospiraceae	Natronospirales	Gammaproteobacteria	Pseudomonadota		Bacteria			
80882	Simplicispira psychrophila	Simplicispira	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
2202251	Novosphingobium meiothermophilum	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2951520	Neodeightonia septata	Neodeightonia	Botryosphaeriaceae	Botryosphaeriales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
3059494	Drouetiella epilithica	Drouetiella	Oculatellaceae	Oculatellales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
1078050	Seleniivibrio woodruffii	Seleniivibrio	Geovibrionaceae	Deferribacterales	Deferribacteres	Deferribacterota		Bacteria			
2593303	Glacieibacterium frigidum	Glacieibacterium	Sphingosinicellaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota		Bacteria			
568105	Palleronia aestuarii	Palleronia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
409499	Septoria citricola	Septoria	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
121235	Pichia manshurica	Pichia	Pichiaceae	Pichiales	Pichiomycetes	Ascomycota	Opisthokonta	Eukaryota			
2708132	Flavobacterium chungangensis	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
515326	Cellulomonas aerilata	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
39317	Hamigera avellanea	Hamigera	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota			
2153268	Lophiostoma cornisporum	Lophiostoma	Lophiostomataceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
393003	Chitinophaga ginsengisegetis	Chitinophaga	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	FCB group	Bacteria			
28264	Arcanobacterium haemolyticum	Arcanobacterium	Actinomycetaceae	Actinomycetales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
37483	Sphaerimonospora mesophila	Sphaerimonospora	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
752004	Mrakia aquatica	Mrakia	Mrakiaceae	Cystofilobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta	Eukaryota			
936138	Phorcysia thermohydrogeniphila	Phorcysia	Desulfurobacteriaceae	Desulfurobacteriales	Aquificia	Aquificota		Bacteria			
1981098	Sandarakinorhabdus cyanobacteriorum	Sandarakinorhabdus	Sphingosinicellaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota		Bacteria			
732241	Neomicrococcus lactis	Neomicrococcus	Micrococcaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
75906	Thermocrinis ruber	Thermocrinis	Aquificaceae	Aquificales	Aquificia	Aquificota		Bacteria			
163361	Streptomyces beijiangensis	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1806371	Pyrobaculum igneiluti	Pyrobaculum	Thermoproteaceae	Thermoproteales	Thermoprotei	Thermoproteota	TACK group	Archaea			
283718	Gordonia defluvii	Gordonia	Gordoniaceae	Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1300283	Mesorhizobium waitakense	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
333384	Streptomyces lunalinharesii	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
54571	Streptomyces venezuelae	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
463825	Sphingobium qiguonii	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota		Bacteria			
2060916	Actinomyces oralis	Actinomyces	Actinomycetaceae	Actinomycetales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1679495	Variovorax gossypii	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
2857077	Anthocerotibacter panamensis	Anthocerotibacter	Anthocerotibacteraceae	Gloeobacterales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
1769086	Towyspora aestuari	Towyspora	Lentitheciaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
1229164	Sphingomicrobium flavum	Sphingomicrobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota		Bacteria			
45056	Legionella adelaidensis	Legionella	Legionellaceae	Legionellales	Gammaproteobacteria	Pseudomonadota		Bacteria			
474957	Paenibacillus castaneae	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
2559914	Companilactobacillus huachuanensis	Companilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
2161818	Acidipropionibacterium timonense	Acidipropionibacterium	Propionibacteriaceae	Propionibacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2601682	Edaphocola aurantiacus	Edaphocola	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	FCB group	Bacteria			
2364026	Bradyrhizobium ripae	Bradyrhizobium	Nitrobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
559315	Mesorhizobium robiniae	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1925020	Bacillus swezeyi	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
2053003	Amycolatopsis rhizosphaerae	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1468418	Bartonella senegalensis	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1517763	Polaribacter lacunae	Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
1844524	Cephalothrix komarekiana	Cephalothrix	Aerosakkonemataceae	Oscillatoriales	Cyanophyceae	Cyanobacteriota	Terrabacteria group	Bacteria			
2709158	Lactococcus insecticola	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
2058179	Pontibacter brevis	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidota	FCB group	Bacteria			
1804997	Micropepsis pineolensis	Micropepsis	Micropepsaceae	Micropepsales	Alphaproteobacteria	Pseudomonadota		Bacteria			
119923	Alternaria selini	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
554344	Pseudomonas toyotomiensis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1002227	Methylovorus menthalis	Methylovorus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Pseudomonadota		Bacteria			
709839	Noviherbaspirillum autotrophicum	Noviherbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota		Bacteria			
81028	Treponema brennaborense	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetota		Bacteria			
2816249	Rahnella rivi	Rahnella	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1523247	Geodermatophilus dictyosporus	Geodermatophilus	Geodermatophilaceae	Geodermatophilales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
