name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Flintibacter sp. KGMB00164	2610895	species	2917795	2	0	0.0
Hymenobacter baengnokdamensis	2615203	species	4428884	1	0	0.0
Rubrobacter tropicus	2653851	species	4584100	8	8	0.0
Apibacter sp. B3706	2656760	species	2297680	3	0	0.0
Apibacter sp. B2966	2656761	species	2315326	3	0	0.0
Vibrio sp. THAF191c	2661921	species	5879168	1	1	0.0
Rhodococcus sp. WAY2	2663121	species	8443333	1	0	0.0
Caproicibacterium lactatifermentans	2666138	species	3870157	643	251	0.0
Cytobacillus	2675230	genus	0	1	0	0.0
Hymenobacter sp. BRD67	2675877	species	4697693	1	0	0.0
Hymenobacter sp. BRD128	2675878	species	4877965	1	0	0.0
Intestinibaculum	2679910	genus	0	1	0	0.0
Eggerthella guodeyinii	2690837	species	4175177	1	1	0.0
Ktedonosporobacter	2692417	genus	0	1	0	0.0
Sodalis ligni	2697027	species	6443694	1	1	0.0
Aminipila terrae	2697030	species	3512404	1	1	0.0
Bombella sp. KACC 21507	2697033	species	2022239	2	0	0.0
Caldichromatium japonicum	2699430	species	2989870	1	1	0.0
Edaphobacter sp. 12200R-103	2703788	species	4554841	4	3	0.0
Paenibacillus rhizovicinus	2704463	species	7524325	1	0	0.0
Apibacter sp. ESL0404	2704651	species	2297075	3	0	0.0
Apibacter sp. ESL0432	2704652	species	2314355	3	0	0.0
Bacillus sp. KH172YL63	2709784	species	4251700	2	0	0.0
Vescimonas fastidiosa	2714353	species	2504406	17	7	0.0
Vescimonas coprocola	2714355	species	2557760	6	5	0.0
Pusillibacter faecalis	2714358	species	3407680	23	17	0.0
Brevibacterium sp. 'Marine'	2725563	species	4167127	1	0	0.0
Acaryochloris sp. 'Moss Beach'	2740837	species	7254703	1	0	0.0
Paenibacillus sp. URB8-2	2741301	species	5583866	3	0	0.0
Limosilactobacillus	2742598	genus	0	1	0	0.0
Salicibibacter cibi	2743001	species	3814380	1	0	0.0
Actinomyces respiraculi	2744574	species	2912106	5	4	0.0
Bartonella apihabitans	2750929	species	5244429	4	0	0.0
Bartonella choladocola	2750995	species	2907212	2	0	0.0
Edaphobacter sp. 4G125	2763071	species	4254614	7	0	0.0
Simiaoa sunii	2763672	species	3572951	2	0	0.0
Caproicibacterium amylolyticum	2766537	species	2996201	401	341	0.0
Latilactobacillus	2767885	genus	0	2	0	0.0
Thiovulaceae	2771471	family	0	1	0	0.0
Pseudarthrobacter sp. BIM B-2242	2772401	species	4780030	1	0	0.0
Clostridium sp. 'deep sea'	2779445	species	3831732	4	3	0.0
Blautia liquoris	2779518	species	3518434	1	1	0.0
Sulfurovum indicum	2779528	species	2209694	5	0	0.0
Solibaculum mannosilyticum	2780922	species	2541474	87	34	0.0
Thalassospira sp. A40-3	2785908	species	4340220	1	1	0.0
Spongiibacter nanhainus	2794344	species	4078570	2	2	0.0
Bulleidia sp. zg-1006	2806552	species	1545033	1	0	0.0
Parasphingorhabdus cellanae	2806553	species	3777952	1	0	0.0
Arthrobacter polaris	2813727	species	4172959	1	0	0.0
Alkalibacter rhizosphaerae	2815577	species	2449552	2	2	0.0
Sedimentibacter sp. zth1	2816908	species	3133930	8	7	0.0
Chloracidobacterium sp. 2	2821537	strain	3766674	3	2	0.0
Ruminococcus sp. FMBCY1	2831966	species	2375995	199	98	0.0
Caproicibacterium	2834348	genus	0	5	0	0.0
Pseudochrobactrum algeriensis	2834768	species	11972141	5	0	0.0
Evansella	2837485	genus	0	1	0	0.0
Eubacterium sp. c-25	2841037	species	3042110	3	0	0.0
Atribacter laminatus	2847778	species	3101225	1	0	0.0
Aquihabitans sp. G128	2849779	species	4938963	1	0	0.0
Terribacillus sp. DMT04	2850441	species	3519889	1	0	0.0
Mycobacterium sp. SMC-8	2857060	species	6882089	1	0	0.0
Horticoccus luteus	2862869	species	4320198	1	0	0.0
Cellulomonas sp. C5510	2871170	species	4150393	1	1	0.0
Nocardioides coralli	2872154	species	3527132	1	0	0.0
Leucobacter sp. NB 10	2873270	species	3379830	6	4	0.0
Arthrobacter sp. FW305-BF8	2879617	species	5113695	1	0	0.0
Aquihabitans sp. Kera 3	2884263	species	4661060	1	0	0.0
Bacillus sp. CMF12	2884834	species	5298346	5	0	0.0
Brucella sp. JSBI001	2886044	species	4884114	1	0	0.0
Moraxellales	2887326	order	0	1	0	0.0
Vescimonas	2892396	genus	0	1	0	0.0
Sulfurimonas sp. HSL-3221	2894755	species	2524721	1	0	0.0
Lysinibacillus sp. GJ-1	2896845	species	4692309	1	0	0.0
Faecalibacter bovis	2898187	species	2835235	1	0	0.0
Tannockella kyphosi	2899121	species	2260890	4	0	0.0
Mariniplasma	2903100	genus	0	5	0	0.0
Alteracholeplasma	2903105	genus	0	5	0	0.0
Shewanella sp. OM3-2	2908650	species	4092736	1	0	0.0
Salipaludibacillus sp. LMS25	2924031	species	4525667	1	0	0.0
Sulfurovum sp. XGS-02	2925411	species	2193079	17	0	0.0
Halobacillus sp. SSHM10-5	2932259	species	4299351	3	0	0.0
Clostridium sp. M3/9	2934315	species	3757330	54	48	0.0
