readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
7994319a-1ef4-4e1e-9b56-4cd37ea1f464	unclassified	0	0	0	0	1407	1
6544a475-5f89-46c2-90ee-e5222b4ddfa1	unclassified	0	0	0	0	3823	1
2b25f05c-3081-4fe7-a694-2cdb9e066f22	unclassified	0	0	0	0	2827	1
12349577-1743-44ea-b64d-dce7f710c172	unclassified	0	0	0	0	1813	1
d4c124bf-5940-4637-83fe-45c996694c4d	unclassified	0	0	0	0	3275	1
cc28f625-050a-424c-84fb-8287c6fab46a	unclassified	0	0	0	0	415	1
a3786674-d331-4743-ba76-8f88f9b8f35e	unclassified	0	0	0	0	862	1
55a4a2f3-bfef-4a52-bc2a-c25069ea4646	unclassified	0	0	0	0	425	1
a18d7191-4d1a-4266-8151-fabb6e723732	unclassified	0	0	0	0	803	1
37897b25-97f5-402f-8a1c-df97c2b2309b	unclassified	0	0	0	0	397	1
4bc140a8-48a9-4711-aa33-eaa49dff0089	unclassified	0	0	0	0	1196	1
28221a17-b106-424a-9952-87109bc9222c	unclassified	0	0	0	0	382	1
c6f16865-4a5a-455c-b7eb-80192765822c	NC_089385.1	36651	81	0	24	666	1
a46bf374-addf-4d11-a288-3e86bbb11531	unclassified	0	0	0	0	801	1
15b48b12-c6d7-4903-9bd7-907176fa33a3	unclassified	0	0	0	0	555	1
fb91584d-2f55-4399-8061-1efe0c833f92	unclassified	0	0	0	0	1045	1
9a1d88ea-8a41-4ccb-a1e1-86d65d57bb0e	unclassified	0	0	0	0	1528	1
f661dac8-479e-48e3-acd8-1c0970d506f0	unclassified	0	0	0	0	1501	1
2583cd19-473f-49c0-93c7-53d2194ad2ee	unclassified	0	0	0	0	1989	1
124ec2cd-e579-4e13-8ba4-cf3957468cbf	unclassified	0	0	0	0	889	1
0373406c-a8a9-4655-935c-07e2e59e08a5	unclassified	0	0	0	0	541	1
6208f5b7-2fd0-4e32-a809-bd50fe9fb3e0	unclassified	0	0	0	0	595	1
09d05194-0da6-419a-8b75-21801c500b5b	unclassified	0	0	0	0	444	1
88f99882-8441-473f-beb6-0f4e9ec1505b	unclassified	0	0	0	0	1195	1
